step,timestamp,event_type,entity_id,details
7,2025-10-10T01:48:07.730936,patron_state_change,P006,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [1, 2]}"
7,2025-10-10T01:48:07.730938,patron_state_change,P007,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [1, 2]}"
7,2025-10-10T01:48:07.730940,patron_state_change,P008,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
7,2025-10-10T01:48:07.730942,patron_state_change,P009,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""family"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730944,patron_state_change,P020,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730945,patron_state_change,P021,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [1, 2]}"
7,2025-10-10T01:48:07.730946,patron_state_change,P022,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730948,patron_state_change,P029,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730950,patron_state_change,P042,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730952,patron_state_change,P048,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
7,2025-10-10T01:48:07.730954,patron_state_change,P049,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""family"", ""position"": [23, 1]}"
7,2025-10-10T01:48:07.730955,patron_state_change,P052,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
8,2025-10-10T01:48:07.945792,patron_state_change,P002,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
8,2025-10-10T01:48:07.945799,patron_state_change,P008,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
8,2025-10-10T01:48:07.945801,patron_state_change,P018,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""impatient"", ""position"": [1, 2]}"
8,2025-10-10T01:48:07.945804,patron_state_change,P029,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""family"", ""position"": [23, 1]}"
9,2025-10-10T01:48:08.166768,patron_state_change,P006,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [1.7525766947068777, 2.658504607868518]}"
9,2025-10-10T01:48:08.166775,patron_state_change,P007,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [1.685619930279656, 2.141157044469341]}"
9,2025-10-10T01:48:08.166777,patron_state_change,P008,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166779,patron_state_change,P011,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [2.371239860559312, 2.2823140889386817]}"
9,2025-10-10T01:48:08.166781,patron_state_change,P016,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [2.492820323027551, 1.6]}"
9,2025-10-10T01:48:08.166783,patron_state_change,P028,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166784,patron_state_change,P032,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166786,patron_state_change,P035,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""explorer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166788,patron_state_change,P036,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166789,patron_state_change,P040,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166791,patron_state_change,P044,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
9,2025-10-10T01:48:08.166793,patron_state_change,P048,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [1.7835656346053212, 2.1613223365363896]}"
9,2025-10-10T01:48:08.166795,patron_state_change,P052,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [1.6020613557655023, 2.5268036862948144]}"
9,2025-10-10T01:48:08.166797,ride_state_change,Ride1,"{""from_state"": ""loading"", ""to_state"": ""running"", ""capacity"": 12, ""current_riders"": 9, ""queue_length"": 6}"
10,2025-10-10T01:48:08.387508,patron_state_change,P010,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608466,patron_state_change,P000,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [21.216094049006806, 2.605515355893879]}"
11,2025-10-10T01:48:08.608475,patron_state_change,P003,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [19.604501249491346, 1.8488746876271651]}"
11,2025-10-10T01:48:08.608477,patron_state_change,P009,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""family"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608478,patron_state_change,P013,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""family"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608480,patron_state_change,P014,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [15.0, 1.0]}"
11,2025-10-10T01:48:08.608482,patron_state_change,P015,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [18.100000000000005, 1.0]}"
11,2025-10-10T01:48:08.608485,patron_state_change,P029,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""family"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608487,patron_state_change,P049,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""family"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608489,patron_state_change,P053,"{""from_state"": ""queueing"", ""to_state"": ""riding"", ""patron_type"": ""family"", ""position"": [23, 1]}"
11,2025-10-10T01:48:08.608491,ride_state_change,Ride2,"{""from_state"": ""loading"", ""to_state"": ""running"", ""capacity"": 20, ""current_riders"": 8, ""queue_length"": 4}"
17,2025-10-10T01:48:10.100852,patron_state_change,P024,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [12.75681698329428, 1.8758650857889456]}"
18,2025-10-10T01:48:10.378292,patron_state_change,P006,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [1.7525766947068777, 2.658504607868518]}"
18,2025-10-10T01:48:10.378313,patron_state_change,P014,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [15.0, 1.0]}"
18,2025-10-10T01:48:10.378315,patron_state_change,P019,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [18.673122898127005, 4.423312550038115]}"
20,2025-10-10T01:48:10.954413,patron_state_change,P007,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [1.685619930279656, 2.141157044469341]}"
21,2025-10-10T01:48:11.258365,patron_state_change,P015,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [18.100000000000005, 1.0]}"
21,2025-10-10T01:48:11.258376,patron_state_change,P022,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [18.232134684994787, 4.481630548433839]}"
22,2025-10-10T01:48:11.573596,patron_state_change,P052,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1.6020613557655023, 2.5268036862948144]}"
23,2025-10-10T01:48:11.908387,patron_state_change,P003,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [19.604501249491346, 1.8488746876271651]}"
23,2025-10-10T01:48:11.908396,patron_state_change,P015,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [17.400000000000006, 1.0]}"
23,2025-10-10T01:48:11.908399,patron_state_change,P052,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [2.2041227115310047, 3.053607372589629]}"
25,2025-10-10T01:48:12.562545,patron_state_change,P048,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1.7835656346053212, 2.1613223365363896]}"
26,2025-10-10T01:48:12.562772,patron_state_change,P011,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [2.371239860559312, 2.2823140889386817]}"
26,2025-10-10T01:48:12.562775,patron_state_change,P014,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [7.0, 1.0]}"
26,2025-10-10T01:48:12.562777,patron_state_change,P015,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [17.400000000000006, 1.0]}"
26,2025-10-10T01:48:12.562779,patron_state_change,P027,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [17.204499436924618, 1.4852631431942358]}"
26,2025-10-10T01:48:12.562781,patron_state_change,P048,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [2.3814922114378096, 2.692814395477426]}"
27,2025-10-10T01:48:12.562974,patron_state_change,P048,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [2.3814922114378096, 2.692814395477426]}"
28,2025-10-10T01:48:12.563177,patron_state_change,P022,"{""from_state"": ""queueing"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [18.232134684994787, 4.481630548433839]}"
28,2025-10-10T01:48:12.563180,patron_state_change,P043,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""explorer"", ""position"": [14.241439514811184, 4.1342656073566415]}"
28,2025-10-10T01:48:12.563182,patron_state_change,P048,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [2.3814922114378096, 2.692814395477426]}"
