visitor_id,visitor_type,step,timestamp,event_type,ride_name,queue_position,wait_time,details
P012,adventurer,122,2025-10-11T03:27:42.408150,departed,,,,"{""total_rides"": 4}"
P014,impatient,30,2025-10-11T03:27:41.070589,joined_queue,Ride2,2,,"{""ride_name"": ""Ride2"", ""queue_position"": 2}"
P014,impatient,33,2025-10-11T03:27:41.137798,boarded_ride,Ride2,,3,"{""ride_name"": ""Ride2""}"
P014,impatient,76,2025-10-11T03:27:42.007083,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P014,impatient,165,2025-10-11T03:27:42.741492,departed,,,,"{""total_rides"": 2}"
P015,explorer,23,2025-10-11T03:27:41.017865,joined_queue,Ride1,4,,"{""ride_name"": ""Ride1"", ""queue_position"": 4}"
P015,explorer,33,2025-10-11T03:27:41.137855,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 33, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 5}"
P015,explorer,63,2025-10-11T03:27:41.859502,boarded_ride,Ride1,,,"{""ride_name"": ""Ride1""}"
P015,explorer,99,2025-10-11T03:27:42.204004,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P015,explorer,105,2025-10-11T03:27:42.283252,joined_queue,Ride1,4,,"{""ride_name"": ""Ride1"", ""queue_position"": 4}"
P015,explorer,115,2025-10-11T03:27:42.356257,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 115, ""ride_id"": ""Ride1"", ""queue_len"": 6, ""patience_at_leave"": 5}"
P015,explorer,116,2025-10-11T03:27:42.359295,joined_queue,Ride1,7,,"{""ride_name"": ""Ride1"", ""queue_position"": 7}"
P015,explorer,122,2025-10-11T03:27:42.408419,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 122, ""ride_id"": ""Ride1"", ""queue_len"": 8, ""patience_at_leave"": 4}"
P015,explorer,145,2025-10-11T03:27:42.688013,boarded_ride,Ride1,,,"{""ride_name"": ""Ride1""}"
P015,explorer,181,2025-10-11T03:27:42.753097,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P016,adventurer,23,2025-10-11T03:27:41.017875,joined_queue,Ride1,6,,"{""ride_name"": ""Ride1"", ""queue_position"": 6}"
P016,adventurer,39,2025-10-11T03:27:41.295564,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 39, ""ride_id"": ""Ride1"", ""queue_len"": 8, ""patience_at_leave"": 9}"
P016,adventurer,40,2025-10-11T03:27:41.312610,joined_queue,Ride1,9,,"{""ride_name"": ""Ride1"", ""queue_position"": 9}"
P016,adventurer,45,2025-10-11T03:27:41.413153,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 45, ""ride_id"": ""Ride1"", ""queue_len"": 9, ""patience_at_leave"": 9}"
P016,adventurer,46,2025-10-11T03:27:41.429107,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P016,adventurer,47,2025-10-11T03:27:41.449423,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 47, ""ride_id"": ""Ride1"", ""queue_len"": 9, ""patience_at_leave"": 13}"
P016,adventurer,64,2025-10-11T03:27:41.873466,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P016,adventurer,99,2025-10-11T03:27:42.204369,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P016,adventurer,106,2025-10-11T03:27:42.292555,joined_queue,Ride1,6,,"{""ride_name"": ""Ride1"", ""queue_position"": 6}"
P016,adventurer,124,2025-10-11T03:27:42.428576,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 124, ""ride_id"": ""Ride1"", ""queue_len"": 7, ""patience_at_leave"": 7}"
P016,adventurer,125,2025-10-11T03:27:42.436041,joined_queue,Ride1,8,,"{""ride_name"": ""Ride1"", ""queue_position"": 8}"
P016,adventurer,130,2025-10-11T03:27:42.479985,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 130, ""ride_id"": ""Ride1"", ""queue_len"": 9, ""patience_at_leave"": 7}"
P016,adventurer,131,2025-10-11T03:27:42.489787,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P016,adventurer,132,2025-10-11T03:27:42.506017,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 132, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 11}"
P016,adventurer,137,2025-10-11T03:27:42.580274,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P016,adventurer,141,2025-10-11T03:27:42.639708,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 141, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 12}"
P016,adventurer,146,2025-10-11T03:27:42.695630,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P016,adventurer,181,2025-10-11T03:27:42.753293,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P016,adventurer,187,2025-10-11T03:27:42.761355,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P018,impatient,154,2025-10-11T03:27:42.724935,departed,,,,"{""total_rides"": 0}"
P019,explorer,104,2025-10-11T03:27:42.267214,departed,,,,"{""total_rides"": 0}"
P020,adventurer,24,2025-10-11T03:27:41.021675,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P020,adventurer,35,2025-10-11T03:27:41.180458,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 35, ""ride_id"": ""Ride1"", ""queue_len"": 8, ""patience_at_leave"": 14}"
P020,adventurer,64,2025-10-11T03:27:41.873727,boarded_ride,Ride1,,,"{""ride_name"": ""Ride1""}"
P020,adventurer,99,2025-10-11T03:27:42.204664,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P021,family,88,2025-10-11T03:27:42.110113,joined_queue,Ride2,3,,"{""ride_name"": ""Ride2"", ""queue_position"": 3}"
P021,family,101,2025-10-11T03:27:42.226070,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 101, ""ride_id"": ""Ride2"", ""queue_len"": 5, ""patience_at_leave"": 5}"
P021,family,102,2025-10-11T03:27:42.240067,joined_queue,Ride2,6,,"{""ride_name"": ""Ride2"", ""queue_position"": 6}"
P021,family,107,2025-10-11T03:27:42.300767,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 107, ""ride_id"": ""Ride2"", ""queue_len"": 6, ""patience_at_leave"": 5}"
P021,family,108,2025-10-11T03:27:42.309874,joined_queue,Ride2,7,,"{""ride_name"": ""Ride2"", ""queue_position"": 7}"
P021,family,110,2025-10-11T03:27:42.324779,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 110, ""ride_id"": ""Ride2"", ""queue_len"": 7, ""patience_at_leave"": 8}"
P021,family,111,2025-10-11T03:27:42.331494,joined_queue,Ride2,8,,"{""ride_name"": ""Ride2"", ""queue_position"": 8}"
P021,family,116,2025-10-11T03:27:42.359395,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 116, ""ride_id"": ""Ride2"", ""queue_len"": 8, ""patience_at_leave"": 8}"
P021,family,138,2025-10-11T03:27:42.602786,boarded_ride,Ride2,,,"{""ride_name"": ""Ride2""}"
P021,family,180,2025-10-11T03:27:42.752385,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P021,family,191,2025-10-11T03:27:42.764710,joined_queue,Ride2,2,,"{""ride_name"": ""Ride2"", ""queue_position"": 2}"
P022,impatient,48,2025-10-11T03:27:41.480089,departed,,,,"{""total_rides"": 0}"
P024,adventurer,20,2025-10-11T03:27:40.991626,joined_queue,Ride1,9,,"{""ride_name"": ""Ride1"", ""queue_position"": 9}"
P024,adventurer,23,2025-10-11T03:27:41.017991,boarded_ride,Ride1,,3,"{""ride_name"": ""Ride1""}"
P024,adventurer,58,2025-10-11T03:27:41.746115,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P024,adventurer,64,2025-10-11T03:27:41.874903,joined_queue,Ride1,4,,"{""ride_name"": ""Ride1"", ""queue_position"": 4}"
P024,adventurer,82,2025-10-11T03:27:42.057280,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 82, ""ride_id"": ""Ride1"", ""queue_len"": 6, ""patience_at_leave"": 7}"
P024,adventurer,83,2025-10-11T03:27:42.071028,joined_queue,Ride1,7,,"{""ride_name"": ""Ride1"", ""queue_position"": 7}"
P024,adventurer,88,2025-10-11T03:27:42.110131,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 88, ""ride_id"": ""Ride1"", ""queue_len"": 8, ""patience_at_leave"": 7}"
P024,adventurer,89,2025-10-11T03:27:42.119792,joined_queue,Ride1,9,,"{""ride_name"": ""Ride1"", ""queue_position"": 9}"
P024,adventurer,90,2025-10-11T03:27:42.126107,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 90, ""ride_id"": ""Ride1"", ""queue_len"": 9, ""patience_at_leave"": 11}"
P024,adventurer,91,2025-10-11T03:27:42.132095,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P024,adventurer,98,2025-10-11T03:27:42.192615,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 98, ""ride_id"": ""Ride1"", ""queue_len"": 9, ""patience_at_leave"": 9}"
P024,adventurer,105,2025-10-11T03:27:42.287036,boarded_ride,Ride1,,3,"{""ride_name"": ""Ride1""}"
P024,adventurer,175,2025-10-11T03:27:42.748532,departed,,,,"{""total_rides"": 6}"
P026,impatient,65,2025-10-11T03:27:41.894085,departed,,,,"{""total_rides"": 0}"
P027,explorer,44,2025-10-11T03:27:41.397433,joined_queue,Ride2,4,,"{""ride_name"": ""Ride2"", ""queue_position"": 4}"
P027,explorer,54,2025-10-11T03:27:41.641111,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 54, ""ride_id"": ""Ride2"", ""queue_len"": 8, ""patience_at_leave"": 6}"
P027,explorer,85,2025-10-11T03:27:42.087547,boarded_ride,Ride2,,,"{""ride_name"": ""Ride2""}"
P027,explorer,128,2025-10-11T03:27:42.466623,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P028,adventurer,113,2025-10-11T03:27:42.347516,departed,,,,"{""total_rides"": 0}"
P029,family,56,2025-10-11T03:27:41.696264,joined_queue,Ride2,8,,"{""ride_name"": ""Ride2"", ""queue_position"": 8}"
P029,family,64,2025-10-11T03:27:41.876239,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 64, ""ride_id"": ""Ride2"", ""queue_len"": 8, ""patience_at_leave"": 10}"
P029,family,87,2025-10-11T03:27:42.103272,joined_queue,Ride2,8,,"{""ride_name"": ""Ride2"", ""queue_position"": 8}"
P029,family,88,2025-10-11T03:27:42.110139,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P029,family,130,2025-10-11T03:27:42.486402,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P029,family,133,2025-10-11T03:27:42.526274,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P029,family,176,2025-10-11T03:27:42.749182,joined_queue,Ride2,2,,"{""ride_name"": ""Ride2"", ""queue_position"": 2}"
P029,family,183,2025-10-11T03:27:42.757194,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P030,impatient,173,2025-10-11T03:27:42.747272,departed,,,,"{""total_rides"": 0}"
P031,explorer,96,2025-10-11T03:27:42.179415,departed,,,,"{""total_rides"": 0}"
P032,adventurer,159,2025-10-11T03:27:42.735216,departed,,,,"{""total_rides"": 0}"
P033,family,198,2025-10-11T03:27:42.770491,departed,,,,"{""total_rides"": 0}"
P034,impatient,17,2025-10-11T03:27:40.956913,joined_queue,Ride1,2,,"{""ride_name"": ""Ride1"", ""queue_position"": 2}"
P034,impatient,20,2025-10-11T03:27:40.992255,boarded_ride,Ride1,,3,"{""ride_name"": ""Ride1""}"
P034,impatient,56,2025-10-11T03:27:41.700860,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P035,explorer,82,2025-10-11T03:27:42.058655,departed,,,,"{""total_rides"": 0}"
P037,family,109,2025-10-11T03:27:42.322899,departed,,,,"{""total_rides"": 0}"
P038,impatient,38,2025-10-11T03:27:41.283987,departed,,,,"{""total_rides"": 0}"
P039,explorer,56,2025-10-11T03:27:41.700979,departed,,,,"{""total_rides"": 0}"
P040,adventurer,160,2025-10-11T03:27:42.736762,departed,,,,"{""total_rides"": 0}"
P041,family,57,2025-10-11T03:27:41.732037,departed,,,,"{""total_rides"": 0}"
P042,impatient,35,2025-10-11T03:27:41.190947,joined_queue,Ride2,2,,"{""ride_name"": ""Ride2"", ""queue_position"": 2}"
P042,impatient,37,2025-10-11T03:27:41.254790,boarded_ride,Ride2,,2,"{""ride_name"": ""Ride2""}"
P042,impatient,80,2025-10-11T03:27:42.046268,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P042,impatient,156,2025-10-11T03:27:42.731025,departed,,,,"{""total_rides"": 2}"
P043,explorer,162,2025-10-11T03:27:42.739056,departed,,,,"{""total_rides"": 0}"
P044,adventurer,19,2025-10-11T03:27:40.982773,joined_queue,Ride1,8,,"{""ride_name"": ""Ride1"", ""queue_position"": 8}"
P044,adventurer,23,2025-10-11T03:27:41.018867,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P044,adventurer,58,2025-10-11T03:27:41.755752,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P044,adventurer,64,2025-10-11T03:27:41.879631,joined_queue,Ride1,6,,"{""ride_name"": ""Ride1"", ""queue_position"": 6}"
P044,adventurer,75,2025-10-11T03:27:42.004753,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 75, ""ride_id"": ""Ride1"", ""queue_len"": 6, ""patience_at_leave"": 14}"
P044,adventurer,76,2025-10-11T03:27:42.009819,joined_queue,Ride1,7,,"{""ride_name"": ""Ride1"", ""queue_position"": 7}"
P044,adventurer,86,2025-10-11T03:27:42.098038,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 86, ""ride_id"": ""Ride1"", ""queue_len"": 7, ""patience_at_leave"": 9}"
P044,adventurer,87,2025-10-11T03:27:42.107480,joined_queue,Ride1,8,,"{""ride_name"": ""Ride1"", ""queue_position"": 8}"
P044,adventurer,94,2025-10-11T03:27:42.161616,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 94, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 7}"
P044,adventurer,98,2025-10-11T03:27:42.198692,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P044,adventurer,104,2025-10-11T03:27:42.281928,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P044,adventurer,140,2025-10-11T03:27:42.625466,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P044,adventurer,168,2025-10-11T03:27:42.744282,departed,,,,"{""total_rides"": 7}"
P045,family,120,2025-10-11T03:27:42.404314,departed,,,,"{""total_rides"": 0}"
P046,impatient,85,2025-10-11T03:27:42.090411,departed,,,,"{""total_rides"": 0}"
P048,adventurer,35,2025-10-11T03:27:41.192572,joined_queue,Ride1,9,,"{""ride_name"": ""Ride1"", ""queue_position"": 9}"
P048,adventurer,46,2025-10-11T03:27:41.440076,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 46, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 14}"
P048,adventurer,47,2025-10-11T03:27:41.460205,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P048,adventurer,52,2025-10-11T03:27:41.579325,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 52, ""ride_id"": ""Ride1"", ""queue_len"": 10, ""patience_at_leave"": 14}"
P048,adventurer,64,2025-10-11T03:27:41.879844,boarded_ride,Ride1,,1,"{""ride_name"": ""Ride1""}"
P048,adventurer,99,2025-10-11T03:27:42.213779,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P048,adventurer,104,2025-10-11T03:27:42.281989,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P048,adventurer,105,2025-10-11T03:27:42.291696,boarded_ride,Ride1,,1,"{""ride_name"": ""Ride1""}"
P048,adventurer,140,2025-10-11T03:27:42.628485,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P048,adventurer,146,2025-10-11T03:27:42.703951,joined_queue,Ride1,2,,"{""ride_name"": ""Ride1"", ""queue_position"": 2}"
P048,adventurer,167,2025-10-11T03:27:42.743307,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 167, ""ride_id"": ""Ride1"", ""queue_len"": 2, ""patience_at_leave"": 4}"
P048,adventurer,168,2025-10-11T03:27:42.744421,joined_queue,Ride1,5,,"{""ride_name"": ""Ride1"", ""queue_position"": 5}"
P048,adventurer,173,2025-10-11T03:27:42.747382,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 173, ""ride_id"": ""Ride1"", ""queue_len"": 5, ""patience_at_leave"": 4}"
P048,adventurer,174,2025-10-11T03:27:42.748028,joined_queue,Ride1,6,,"{""ride_name"": ""Ride1"", ""queue_position"": 6}"
P048,adventurer,175,2025-10-11T03:27:42.748558,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 175, ""ride_id"": ""Ride1"", ""queue_len"": 6, ""patience_at_leave"": 8}"
P048,adventurer,176,2025-10-11T03:27:42.749363,joined_queue,Ride1,7,,"{""ride_name"": ""Ride1"", ""queue_position"": 7}"
P048,adventurer,180,2025-10-11T03:27:42.752683,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 180, ""ride_id"": ""Ride1"", ""queue_len"": 7, ""patience_at_leave"": 9}"
P048,adventurer,186,2025-10-11T03:27:42.760996,joined_queue,Ride1,10,,"{""ride_name"": ""Ride1"", ""queue_position"": 10}"
P048,adventurer,187,2025-10-11T03:27:42.761765,boarded_ride,Ride1,,1,"{""ride_name"": ""Ride1""}"
P050,impatient,17,2025-10-11T03:27:40.957768,joined_queue,Ride1,4,,"{""ride_name"": ""Ride1"", ""queue_position"": 4}"
P050,impatient,23,2025-10-11T03:27:41.020323,boarded_ride,Ride1,,6,"{""ride_name"": ""Ride1""}"
P050,impatient,58,2025-10-11T03:27:41.758211,completed_ride,,,,"{""previous_ride"": ""Ride1""}"
P050,impatient,100,2025-10-11T03:27:42.223625,departed,,,,"{""total_rides"": 2}"
P051,explorer,45,2025-10-11T03:27:41.425948,joined_queue,Ride2,6,,"{""ride_name"": ""Ride2"", ""queue_position"": 6}"
P051,explorer,56,2025-10-11T03:27:41.701396,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 56, ""ride_id"": ""Ride2"", ""queue_len"": 8, ""patience_at_leave"": 10}"
P051,explorer,87,2025-10-11T03:27:42.107822,boarded_ride,Ride2,,,"{""ride_name"": ""Ride2""}"
P051,explorer,130,2025-10-11T03:27:42.487339,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P052,adventurer,163,2025-10-11T03:27:42.740139,departed,,,,"{""total_rides"": 0}"
P053,family,61,2025-10-11T03:27:41.825637,joined_queue,Ride2,8,,"{""ride_name"": ""Ride2"", ""queue_position"": 8}"
P053,family,69,2025-10-11T03:27:41.945713,abandoned_queue,,,,"{""reason"": ""impatience"", ""time"": 69, ""ride_id"": ""Ride2"", ""queue_len"": 7, ""patience_at_leave"": 10}"
P053,family,88,2025-10-11T03:27:42.112718,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P053,family,130,2025-10-11T03:27:42.487490,completed_ride,,,,"{""previous_ride"": ""Ride2""}"
P053,family,133,2025-10-11T03:27:42.527936,joined_queue,Ride2,8,,"{""ride_name"": ""Ride2"", ""queue_position"": 8}"
P053,family,138,2025-10-11T03:27:42.604919,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P053,family,180,2025-10-11T03:27:42.752724,joined_queue,Ride2,4,,"{""ride_name"": ""Ride2"", ""queue_position"": 4}"
P053,family,187,2025-10-11T03:27:42.761846,boarded_ride,Ride2,,7,"{""ride_name"": ""Ride2""}"
P054,impatient,120,2025-10-11T03:27:42.404324,departed,,,,"{""total_rides"": 0}"
P055,explorer,178,2025-10-11T03:27:42.750736,departed,,,,"{""total_rides"": 0}"
P056,adventurer,160,2025-10-11T03:27:42.736843,departed,,,,"{""total_rides"": 0}"
P058,impatient,37,2025-10-11T03:27:41.255971,departed,,,,"{""total_rides"": 0}"
P059,explorer,161,2025-10-11T03:27:42.737704,departed,,,,"{""total_rides"": 0}"
